"GENE_SYMBOL","GSM3461245","GSM3461253"
"MFAP5",6.76470602121599,5.60421739769448
"MFF",8.05712963284753,8.3024978188533
"MFGE8",14.1883507913622,12.0825311748683
"MFHAS1",8.47091997563887,6.28478185584223
"MFI2",6.80541112190379,7.78895814176167
"MFN1",7.19787059068917,6.75612448777772
"MFN2",8.89156548778315,8.26438957897481
"MFNG",7.14325002692888,6.91974836481414
"MFSD1",9.62298491041604,9.62997103562193
"MFSD10",11.0272810036731,11.7811194967344
"MFSD11",8.45548380838664,7.9597262821037
"MFSD3",8.73403305136899,10.3003583369452
"MFSD5",9.71974452054922,8.60729472354739
"MFSD6",9.35496891688617,7.30647852123014
"MFSD6L",4.98969290469513,4.67154080349376
"MFSD7",6.28901854021536,5.36815359946153
"MFSD8",7.42207863879094,6.16212642786034
"MFSD9",5.1604384052305,4.89975188684057
"MGA",7.27245249041496,6.53038005874011
"MGAT1",11.0725430733287,10.4011132674328
"MGAT2",8.44665001828746,8.85219317669937
"MGAT3",4.6802250422852,7.19129070950678
"MGAT4A",6.7527885964794,6.52993408830626
"MGAT4B",8.19327557947376,8.18627243996016
"MGEA5",10.7624358992433,9.99656606273667
"MGLL",6.72035839091226,5.45483212877197
"MGMT",6.31143452512488,8.54855753439695
"MGP",12.7207065498241,12.4314010076061
"MGRN1",7.76105829909616,7.25603955759022
"MGST1",6.17058791015262,9.04089538634951
"MGST2",9.99451879858045,10.5017638036977
"MGST3",12.4730806109872,11.69587255247
"MIA",12.845597768632,11.2081051741006
"MIA3",5.93961900381666,5.94732286527086
"MIB1",5.04032424974268,5.66725948926054
"MIB2",7.77801133004521,7.49494739505671
"MICA",6.3373756973117,5.35205442388765
"MICAL1",10.4810422207447,7.907623833998
"MICAL2",4.52165955242165,4.73085136811817
"MICALCL",4.66439069959336,4.4517714802187
"MICALL1",7.01848929112428,6.49655103172537
"MICALL2",8.38718191307773,6.60483976738317
"MICB",9.14091849982556,5.42106708256312
"MID1",7.07306955294824,7.84559272397101
"MID1IP1",7.93565049809109,7.46983510598809
"MID2",6.64089015074757,6.49491672858419
"MIDN",8.85419620224208,9.54413604384833
"MIER1",7.39637169742612,7.5794222149295
"MIER2",5.54716560030552,5.97556392976919
"MIF",14.110775542526,13.7478239767268
"MIF4GD",7.42577347627983,7.49049968753524
"MIIP",8.17614845530299,6.8603040918545
"MINA",5.41739348190848,5.69648928398311
"MINK1",5.2114791196066,4.86779835803336
"MINPP1",6.10757742986924,6.25056803599014
"MIOS",7.65913079440281,8.16825095070972
"MIPEP",7.57294686826452,7.77071284040414
"MIPOL1",4.39269808224897,6.26565893696177
"MIS12",8.981484168607,9.34016945124507
"MITD1",7.65410774871873,8.20998564680947
"MITF",8.57047518535008,8.0536026116596
"MKI67",7.29152269802467,5.18415546735481
"MKKS",9.45111770277899,9.41809047479242
"MKL1",7.31600377534611,6.58357547492509
"MKL2",5.60850918277335,6.073590045046
"MKLN1",9.93281522685659,9.96964714582419
"MKNK1",8.30399886677539,7.85893316497481
"MKNK2",10.8308516770385,10.1180722738793
"MKRN1",10.9666289871032,10.748499430902
"MKRN2",8.82056990249774,9.07921805822506
"MKRN3",4.80202310532825,4.67379665104642
"MKS1",6.05708564210844,6.20948412792567
"MLANA",11.1907795644448,7.28434190264853
"MLEC",11.4730040401812,11.0960874450238
"MLF1",5.37223647729095,5.38003582244435
"MLF2",10.1968205109247,9.64694570931498
"MLH1",9.00010419463819,8.71391070181753
"MLH3",5.39988929727133,5.21976644205445
"MLKL",8.53817468592379,9.68663365362522
"MLLT10",7.63385263075972,7.87314618591225
"MLLT11",9.2915632457468,10.7313835682148
"MLLT3",5.25932418164869,5.22653661517162
"MLLT6",8.31639562624824,8.44778773881229
"MLPH",11.9783053141577,8.98343278598058
"MLST8",8.55462211428524,8.03498961739083
"MLX",7.61522190343313,7.35675011057852
"MLXIPL",4.91177929722008,4.6807880349619
"MLYCD",5.99252088363011,6.0593917919587
"MMAA",6.04657396345737,5.76596361093848
"MMAB",6.1972534752388,5.27971631500932
"MMACHC",7.55031952366804,7.41893193119444
"MMADHC",9.23265991532621,10.0779125086342
"MMD",7.91054553293894,8.50800725999068
"MME",4.9512497401499,4.84665269541208
"MMEL1",5.42616276209726,6.13041319419378
"MMGT1",10.1185422643673,9.86482433274207
"MMP1",4.60035178366955,9.29411904742634
"MMP10",4.67140264113975,5.7138683143332
"MMP11",5.88672300005876,7.79425748036112
"MMP12",5.16867229542664,5.28657906025881
"MMP13",4.3757362593866,4.69977655602475
"MMP14",8.46020193961154,8.36194262971631
"MMP15",6.61942820596218,6.27399156362583
"MMP16",5.74362862368695,6.45652619210844
"MMP2",4.5379550353078,6.21297396364573
"MMP23B",5.84731693174165,5.46953303401753
"MMP25",5.90842962835054,4.77059141569326
"MMP28",5.08825649503976,4.89752747825315
"MMP3",4.73273079149724,4.95561833646301
"MMP7",5.40514168326115,4.60138439218
"MMP8",4.75066158860306,4.29160861060492
"MMP9",9.30343215165496,11.7245390272091
"MMRN1",4.29950704775727,4.5494828526389
"MMS19",10.1311784632513,8.70216828318819
"MN1",4.62565820621263,5.15557343386643
"MNAT1",6.45226427949706,6.91503142409994
"MND1",8.21557687016963,6.54665733003349
"MNDA",5.02199028812381,5.60889112070612
"MNS1",7.68657440466693,7.47228036192726
"MNT",7.59017097813751,7.89008992149864
"MNX1",5.1811698695968,4.73547543155522
"MOAP1",9.44720619958388,8.8737977881823
"MOCOS",9.1354745350393,8.19718213246609
"MOCS1",7.52644954393557,8.22032075956475
"MOCS2",5.41706207492435,5.81059314814568
"MOCS3",4.61675319782755,5.16771292269888
"MOGS",7.99552340730522,7.89985197159124
"MON1A",6.21989752568875,5.89538016137024
"MON1B",7.55946790660656,6.65531687520323
"MON2",7.93995925482009,8.2266639999121
"MORC2",8.31031952857411,8.20835693519492
"MORC3",4.66643654384835,5.52840214468658
"MORC4",5.5104689012831,5.82107079141259
"MORN2",7.50590878163575,8.06047658814873
"MORN4",6.26041279118967,5.41843335565504
"MOS",5.7102153747698,5.22117125073757
"MOSPD1",5.78420913927669,5.06835081703057
"MOSPD2",8.11181542438952,7.56893258900578
"MOSPD3",7.12735706458758,6.68206498433897
"MOV10",8.85050472419072,8.05595654327238
"MOXD1",8.00655520329148,12.3528151630522
"MPDU1",8.27725414736708,8.75242948530009
"MPDZ",8.24113190683025,7.95661956728445
"MPEG1",5.3243576341838,5.12786124343693
"MPG",6.04016944636895,5.4119475158436
"MPHOSPH10",8.96689184664235,9.06040268657937
"MPHOSPH6",5.0760144773829,6.20143254322769
"MPHOSPH8",6.70405001540826,7.41110366352641
"MPHOSPH9",7.37884225307805,6.47164065351123
"MPI",6.13941272191169,7.57192271688666
"MPL",4.51904100981778,4.72232335267073
"MPND",6.10898590445292,5.24434507482286
"MPP1",9.7876327291533,8.50077261702993
"MPP2",4.57930033643309,5.10631235711111
"MPP3",4.52209304604879,4.73116642999803
"MPP5",7.74561818879257,7.49647680323934
"MPP6",4.39709946357931,6.18368180396759
"MPPE1",9.58065696226397,8.39615712999412
"MPPED2",5.06577097311648,6.41913156090225
"MPRIP",11.2180722543929,10.3362700512564
"MPST",5.58947072773774,7.65508207890436
"MPV17",9.84817179942109,10.0252112371208
"MPV17L2",6.50212227082984,5.69053483529603
"MPZ",5.70810905416926,6.44464797112335
"MPZL1",8.78452969546724,8.37003978827113
"MPZL2",8.01867416809348,7.96826323777278
"MR1",6.87820249277646,7.99353929585108
"MRAS",7.3332720952856,6.01013854053508
"MRC2",4.69835647485482,6.31295328631263
"MRE11A",8.38396788036014,6.4151173961823
"MREG",7.19100816134622,5.0974998492248
"MRFAP1",11.4390439639124,11.5741456306669
"MRFAP1L1",10.5702862161627,10.8563654922071
"MRGPRF",4.48128148392006,4.84691345422291
"MRGPRX3",4.65539911601929,5.11961525901008
"MRGPRX4",4.73898923561967,5.35219676136206
"MRI1",8.27822269386409,9.54350520011515
"MRM1",4.75233089118608,5.7102153747698
"MRPL1",8.06147342183421,8.31440546117191
"MRPL10",7.97794071603983,8.11376080696442
"MRPL11",10.9799274066704,9.43208757641164
"MRPL12",8.39751082209348,9.48786420401052
"MRPL13",10.0526731505859,10.4096870285743
"MRPL14",10.4109890544096,10.7602263940872
"MRPL15",8.53453046248503,9.21593544002399
"MRPL16",9.19838013495181,9.65864675943717
"MRPL17",11.9600560499016,11.6138270500611
"MRPL18",9.56035429125015,9.84016276560776
"MRPL19",8.35177658140137,8.46383163504964
"MRPL2",8.64930982074314,8.19627039324611
"MRPL20",9.49386593247686,9.94748878800761
"MRPL21",9.18022676909858,10.6453195566009
"MRPL22",9.96280490033362,10.5717334476755
"MRPL23",10.8043042867732,10.5920815972202
"MRPL24",11.5373355536441,11.3511710044062
"MRPL27",10.1046471297011,9.97270856134061
"MRPL28",7.30792727183904,8.11112872603798
"MRPL3",10.0534096207244,11.1246533362155
"MRPL30",5.87823746108188,7.60043657266585
"MRPL32",9.68252011719814,10.0126251660976
"MRPL33",11.3911061611369,11.7609351088086
"MRPL34",9.54413604384833,9.96614921021484
"MRPL35",10.1759789259791,9.92696706865382
"MRPL36",9.44348104649235,10.480361315799
"MRPL37",12.2095489681532,11.4329787396733
"MRPL38",8.94976225954228,9.09040174792295
"MRPL39",8.9485283404106,8.8068988846485
"MRPL4",8.00100513558804,7.45693137044667
"MRPL40",9.21381313943684,9.25851717955008
"MRPL41",9.48983985225332,10.2387899031411
"MRPL42",8.75921083653848,9.33194848220712
"MRPL43",10.7508203954423,9.31560630361995
"MRPL44",8.91353768228061,8.32786351018616
"MRPL45",8.79807550084113,10.2880571414418
"MRPL46",9.62253000662568,9.16842905584124
"MRPL47",7.92828621732052,7.98495145458971
"MRPL48",7.03172578093281,7.84692443728454
"MRPL49",7.05342796797537,7.23576974191975
"MRPL50",8.29916345038423,9.86793881337493
"MRPL51",11.5389155535317,11.5661677787296
"MRPL52",7.98495145458971,9.57748507903846
"MRPL53",9.7625033779845,9.83205644159641
"MRPL54",9.48633164755434,10.1024311429484
"MRPL55",9.93057209681638,9.28513367482639
"MRPL9",8.59145719142747,8.35853599654189
"MRPS10",10.1996277495501,10.6763850593102
"MRPS11",10.7590693829772,9.98056867861476
"MRPS12",11.4902861446678,11.3628776872003
"MRPS14",5.85373226831837,5.76268393064156
"MRPS15",10.9450319284661,9.89064843138884
"MRPS16",9.92372125193087,9.45614192613645
"MRPS17",9.78961237828985,9.83479952848776
"MRPS18A",9.10034680131752,9.94040034582704
"MRPS18B",10.2880571414418,11.0099116287942
"MRPS18C",10.193420572328,10.7944150126837
"MRPS2",7.92091034626463,8.88026645083884
"MRPS21",11.1582488741131,12.795625575692
"MRPS22",10.2647302298267,10.854351622921
"MRPS23",8.61437161434633,8.58546678894959
"MRPS24",10.7815892551861,11.0789733158578
"MRPS25",7.55465729451366,7.04566530699765
"MRPS26",9.77144338028968,10.1683433682061
"MRPS27",8.43390974136986,9.15488927800401
"MRPS28",8.72175296809961,8.31224453088111
"MRPS30",8.81838440162737,10.5579902792727
"MRPS31",8.07163643606807,9.36045347449967
"MRPS33",9.08902233405299,11.9579057678402
"MRPS34",7.52552189835347,7.32289436889322
"MRPS35",8.25716849446736,8.37884585416601
"MRPS36",5.59802285618348,5.70900566844361
"MRPS5",9.21226971680405,9.12816758639883
"MRPS6",13.0383129590956,12.8827486207285
"MRPS7",8.62565138654222,9.27904827101076
"MRPS9",9.04495542921925,8.94650562352454
"MRRF",7.350694447117,8.0246393179001
"MRS2",6.96242662372345,6.50066716896607
"MRTO4",8.74521194593295,8.71239503376052
"MS4A1",5.02638665875912,4.70397265287001
"MS4A13",4.58239846994326,4.59712065494701
"MS4A14",4.55413246945125,5.09152919928489
"MS4A2",4.98026427376425,4.4932136637783
"MS4A4A",5.83864666135386,6.10164554554882
"MS4A6A",9.74251934702549,9.17052920160333
"MS4A7",7.7211986636259,7.14136666635288
"MSC",4.68465047097651,4.99581444347762
"MSH2",4.73071537443274,5.57541220082549
"MSH3",14.4179131696246,14.1924746233667
"MSH5",6.82188976778787,5.97716705723786
"MSH6",10.4407600263136,10.4783732021081
"MSI1",4.97338076047105,5.68327474612186
"MSI2",7.99031003528499,7.55576155544184
"MSL1",5.62905493588567,6.21121762497836
"MSL2",5.90252491135894,5.80238764328545
"MSL3",7.74504527678656,8.10073559720894
"MSLN",4.49833049690086,4.33097386656329
"MSLNL",5.0915932280352,4.64925890889244
"MSMP",4.83426786875302,9.99624236941796
"MSN",11.8941153579247,11.3571604605284
"MSR1",5.39557730535015,5.49818256466476
"MSRA",8.86910069534045,9.10616534070367
"MSRB2",11.090035351955,10.9079512245214
"MSRB3",4.88717324958727,7.23702060852377
"MST1",9.30242226135604,6.72891613214253
"MST1R",6.2757521843002,4.32359687217928
"MSTO1",7.84523642238248,7.26276273948945
"MSX1",8.58486131733231,9.90946550445103
"MSX2",4.54548497202974,5.27533729130085
"MT1A",13.8041506129288,12.9716555864222
"MT1E",11.3303211108676,11.1651832172312
"MT1F",9.99775054401216,9.87290624555221
"MT1G",9.97869217023826,10.0000741744726
"MT1H",7.54090953011037,8.24933530063384
"MT1M",8.53426754567031,7.74279082082444
"MT1X",10.0989631225659,11.1227232171271
"MT2A",13.9138211420609,13.0868405363832
"MTA1",8.83594973891867,9.04577712952081
"MTA2",8.25560335681775,8.73940171036886
"MTA3",9.31635593693586,9.22551775562226
"MTAP",5.2490751573686,9.138859253278
"MTBP",5.56741723741234,5.72920622812129
"MTCH1",12.0335669021969,11.9336075091825
"MTCH2",7.10190393203477,6.29198696620752
"MTCP1",8.90497378179012,8.74432860101543
"MTDH",9.10758046108424,8.9718902738425
"MTF1",8.19067959195351,7.44870135388789
"MTF2",7.98597310594883,7.59196673001184
"MTFMT",7.44627342889436,7.26716963882453
"MTFR1",7.93638705967968,7.23481694370731
"MTG1",6.32383923007575,5.44440689551577
"MTHFD1",8.27243219855623,7.81294597603449
"MTHFD1L",8.42928462141398,9.33075451899311
"MTHFD2",9.88674600059741,8.82717954140174
"MTHFD2L",6.00804293449443,6.30212575983617
"MTHFR",6.60044327882283,6.51862225796087
"MTHFS",9.22679027653159,8.36966364160578
"MTHFSD",5.0808668104054,5.19553606231944
"MTIF2",9.79895852384572,9.15634632606327
"MTIF3",8.98085340396503,9.17941266556466
"MTM1",5.97283391736164,6.07909259609753
"MTMR1",5.78359455979696,5.2742850423465
"MTMR10",10.0822370764866,8.7015814198831
"MTMR11",8.83078970999809,10.1474031853406
"MTMR12",6.13711152855318,6.20672506115365
"MTMR14",10.0197898970225,9.44848152665993
"MTMR2",9.26088070644688,7.5293323859455
"MTMR3",8.59479447313009,8.04983166770652
"MTMR4",8.97394123106422,8.33953524334448
"MTMR6",7.06506989061537,7.87627761805942
"MTMR9",8.11512232166011,7.48736663252722
"MTO1",8.17317216269041,8.03809032136258
"MTPN",10.9523226077112,11.3792543728875
"MTR",8.0536026116596,8.65783854470813
"MTRF1",5.15617585969513,5.94432627049571
"MTRF1L",9.74909017693013,10.1345227736256
"MTRR",7.06699499509901,7.62913910000383
"MTSS1",10.1459464697016,9.32324642921185
"MTSS1L",5.16641909258488,4.59297700665653
"MTUS1",8.12332476108341,6.81933862764598
"MTX1",9.73020869462782,9.92472639813434
"MTX2",9.63380996092477,10.0477563626679
"MTX3",6.86173804092312,8.27312835166161
"MUC1",6.12316564315128,7.42694533744963
"MUC15",4.54315794352256,6.44538830231785
"MUC2",4.77169138171596,4.64458074937162
"MUC20",5.03873533736865,4.38438496941284
"MUC4",5.10221188155699,5.30109701704306
"MUC6",4.91809491870553,5.07200082746945
"MUL1",10.2351265886232,9.8663667719281
"MUM1",8.76422342339552,8.94999599973809
"MUS81",7.67532308925979,8.21429167101656
"MUSTN1",5.48873136936795,4.57257853128241
"MUT",9.02035626302126,8.96530485259218
"MUTYH",8.77863464187503,8.50438227687837
"MVD",7.43167309142381,6.05366696910335
"MVK",6.71952383069564,5.59660779203986
"MVP",10.6473714026167,10.5303647325608
"MX1",13.0910170877862,12.3662611030979
"MX2",8.40310335206783,8.25595754152895
"MXD1",6.58428395082675,6.03880008467922
"MXD3",6.77031753895993,5.97397266518491
"MXD4",8.95610266289021,9.77860708148802
"MXI1",6.8261370936541,5.95368813094301
"MXRA5",9.56632913105395,8.78378644558719
"MXRA7",6.77831845584755,9.1710563197322
"MXRA8",5.07760039465005,5.18423706470925
"MYADM",8.47817025229151,10.3488639526977
"MYB",8.18569699446375,5.74030345619162
"MYBBP1A",6.58334305402469,7.3049343434532
"MYBL1",6.84744463529326,5.30470858778479
"MYBL2",4.78117840846854,4.91989869816144
"MYBPC1",5.14293312766304,4.49163561830364
"MYBPC3",5.1632001659767,4.82214411915163
"MYC",8.60141476500217,7.92321865730817
"MYCBP",5.20796607149752,5.54231315124724
"MYCBP2",6.79753806019014,7.94209998831585
"MYCN",8.04412320121609,4.49620203112658
"MYD88",8.59075424731585,8.26306131105562
"MYEF2",4.68438867376171,4.79898182328367
"MYH10",12.157955167473,11.1446994387777
"MYH11",4.63864677905865,4.39791464833367
"MYH14",4.59172040625411,4.57601869584855
"MYH3",5.61446167064424,4.98776304618637
"MYH6",4.83813033182817,4.60170932207288
"MYH9",12.6401574428635,12.2370627102284
"MYL12A",11.7227378486445,11.8639936624851
"MYL2",4.53491693316194,5.00504643879672
"MYL5",7.07609438039909,7.66613869296373
"MYL6",14.0702968460142,14.110775542526
"MYL6B",11.6336016507501,11.7160532704703
"MYL9",5.53570705480845,6.2666314668747
"MYLIP",10.2526421943623,9.89246255034931
"MYLK",5.88104116671038,7.24019227819929
"MYLK4",4.71389515059935,5.09656353756313
"MYNN",6.41343101886161,6.88737355040091
"MYO10",8.55601621817914,8.03773175595509
"MYO18A",5.94992841185209,5.93577022128117
"MYO19",6.67255002127413,6.91081322546792
"MYO1B",7.75117854641669,9.68577162295258
"MYO1C",9.10465860677031,8.01238742641327
"MYO1D",9.46664616318006,7.0962894675321
"MYO1E",5.09669944971318,5.32563519692903
"MYO1F",6.0558821487499,5.39754686954077
"MYO1G",6.52232280290324,6.94336836477139
"MYO1H",4.71781485276796,4.56556243451515
"MYO3B",6.84895224123153,5.79508281261852
"MYO5A",8.40507872842054,7.3332720952856
"MYO5B",4.61284692539338,5.66381088713666
"MYO5C",7.67920792603539,5.70691691734751
"MYO6",4.53470861405614,5.49964053770878
"MYO7A",7.56963561178604,5.9706073420354
"MYO9A",8.53582205488707,7.96082732949123
"MYO9B",9.78227340277504,8.66480066727982
"MYOC",6.30857054715561,4.75353027356649
"MYOF",7.06554236045677,7.85358040797622
"MYOM1",7.99353929585108,4.7254034004688
"MYOM2",4.75044517497645,4.77179950865323
"MYOT",4.87146192994483,5.13617885518322
"MYOZ1",5.00003740164154,5.55003642326959
"MYOZ3",5.01217788692478,6.80819465530029
"MYPOP",9.57403183427509,9.0043386279291
"MZF1",7.83414359602579,9.91484504550229
"N4BP1",8.0373961102473,7.27733844911859
"N4BP2",9.65223217081314,9.20847687441087
"N4BP2L1",5.81897783608075,6.70590579803502
"N4BP2L2",6.16590306203687,6.92746342781261
"N6AMT1",6.52633646506195,6.50126081833542
"N6AMT2",7.46123770183648,8.34570962930012
"NAAA",6.59585796988217,5.80417519334931
"NAALADL1",5.19956193662541,7.12001821956229
"NAB1",8.14069502321336,8.04122835449613
"NAB2",8.47948009206982,7.84641119429119
"NACA",13.3103520717883,13.6369123434837
"NACA2",5.2477319453207,5.48683316888228
"NACAD",6.26876149944222,5.53217085637943
"NACC1",5.43358953797978,5.06947303106317
"NACC2",8.03439004904844,8.11280535554323
"NADK",8.18047490906683,6.98917363341061
"NADSYN1",9.44428969203346,7.41978071742679
"NAE1",10.8453320116,10.7407592426362
"NAF1",5.63222614971114,6.09090124099852
"NAGA",5.99561715379308,6.37709908920277
"NAGK",10.4683906160465,9.90466600255819
"NAGLU",9.08100696810263,8.43219055452638
"NAGPA",8.91785403847297,7.71520266259772
"NAGS",5.09866315807264,5.83075732287933
"NAIF1",6.05517234369138,6.17268305080209
"NAMPT",7.34473379139485,8.5229103972928
"NANOS1",5.18675663645509,4.50504753944423
"NANOS3",6.63147513947512,5.95589056696042
"NANP",4.94671071413631,4.98672112361388
"NANS",8.86319569834897,8.87077345336198
"NAP1L1",10.1441273928545,9.65779200302786
"NAP1L3",4.6075751506379,5.99297315818
"NAP1L4",11.6672003764865,11.1358024806244
"NAP1L5",6.83321761218717,7.05854335055855
"NAPA",7.281532452213,5.79951143755248
"NAPB",8.14615134298304,7.28986608013415
"NAPEPLD",6.92035784769044,6.02719001604328
"NAPG",7.11665772354869,6.74345829195583
"NAPSA",5.75596003436947,4.36722683093694
"NARF",9.08390249776951,9.6386163194398
"NARFL",7.26777612527488,6.48583871272902
"NARS",11.2386473670379,11.272126998692
"NARS2",7.41978071742679,7.28844991932879
"NASP",7.87207545092423,7.7211986636259
"NAT1",4.95896280199306,5.3108051973959
"NAT10",9.87750397875885,10.2588238694591
"NAT14",7.5390436167096,9.57005107858028
"NAT6",5.44451396706356,6.48216807913492
"NAT8L",6.15343781406632,4.69811248360865
"NAT9",7.78524574571535,8.39943447748046
"NAV1",7.81294597603449,8.19363022182807
"NAV2",9.98615649148554,8.6897867884174
"NAV3",4.74406083329481,5.58576585653139
"NBAS",7.83227527684982,7.55528853573964
"NBEA",4.48117647279154,7.04038714815502
"NBEAL2",6.96953789630276,6.09965576813709
"NBL1",12.3941090916119,9.42620586954963
"NBN",7.39691793712222,7.66210827052488
"NBPF1",6.22467863629667,5.59976662777872
"NBPF10",11.8884072463939,10.9487693553358
"NBPF11",6.25718308641081,4.97602525263835
"NBPF14",6.07142621826255,5.74107195035076
"NBPF15",5.28559625303313,4.99481105220988
"NBPF20",12.2129851495782,11.1835333776606
"NBPF3",7.80182538049581,7.50212258432784
"NCALD",6.11335915842513,8.31364474713463
"NCAM1",4.7689817063249,4.72317049926894
"NCAM2",4.59395804358094,4.43546317916672
"NCAN",5.57409350721951,5.54066785033189
"NCAPD2",9.40640858246066,8.96023251051629
"NCAPD3",6.6966801140226,7.00492648772602
"NCAPG",9.96334111811149,8.88600888003899
"NCAPG2",7.27962932887991,6.83284862262689
"NCAPH2",9.47323292900889,7.21446522015069
"NCBP1",8.28381030310809,9.21258027942137
"NCBP2",9.40704692175071,10.2018752487329
"NCCRP1",4.697996059316,4.43823720133045
"NCDN",6.55723600797976,6.92845559271821
"NCF1",5.18216285191304,5.04964677705627
"NCF2",6.64864892527155,6.37955762254548
"NCF4",6.79196197532855,6.16188865029863
"NCK1",8.46654840550256,8.90096712646309
"NCK2",10.6344083542231,9.74329213689827
"NCKAP1",7.05926256547548,7.6400955181547
"NCKAP1L",8.32607492310071,8.16712626091564
"NCKAP5",4.50158480005989,4.864000026986
"NCKIPSD",7.71548741211913,7.91022003227237
"NCL",11.4808981463412,11.7122674764601
"NCLN",10.3374854851725,10.1848564403955
"NCOA1",8.73832675152611,8.14615134298304
"NCOA3",9.11637450214909,8.51057841164038
"NCOA4",11.7915667170775,11.8676893817522
"NCOA5",8.35642841640679,8.39827121899459
"NCOA6",9.12310868907211,9.01905805349233
"NCOA7",8.8155964630333,8.90289915059535
"NCOR1",6.56584252495564,6.36581580298401
"NCOR2",10.6152312998665,10.5884779290327
"NCSTN",11.0099116287942,12.4411762133815
"NDC80",7.21015240728518,6.43520825069702
"NDE1",10.0956870612044,8.28895371314866
"NDEL1",10.1277304462459,10.2134153914596
"NDFIP1",6.50633654323439,7.07734853821485
"NDFIP2",8.45708943390595,9.54563162462526
"NDN",6.94336836477139,8.36593980178081
"NDNL2",5.77974596997777,6.06956100106459
"NDP",5.12466954293472,8.79437407669172
"NDRG1",10.0739078143765,13.3992306194017
"NDRG2",8.75556460545125,7.29978598007969
"NDRG3",9.0618263268908,8.73752557500735
"NDRG4",5.43287581097996,8.41118126639399
"NDST1",8.06880916858623,7.61729810894024
"NDST2",7.80633442841086,7.7051717510581
"NDUFA1",12.6348692896676,12.0303344743182
"NDUFA10",9.85045804680988,9.19620775428724
"NDUFA11",11.707108601311,11.4206778449383
"NDUFA12",10.7226510023132,11.12675083004
"NDUFA13",11.4341368818764,11.0811014755404
"NDUFA2",11.2045819944438,11.4467886885095
"NDUFA3",11.8105055829839,11.4166396082931
"NDUFA4",12.6273677983511,12.2716553887496
"NDUFA4L2",5.55660460348438,10.2033421894966
"NDUFA6",8.99454872243383,8.07043392360995
"NDUFA7",9.48010786229329,9.47441174484707
"NDUFA8",10.7414458759709,11.3784397951026
"NDUFA9",10.6317247838774,10.0097073882663
"NDUFAB1",11.3597970175726,11.3050393893281
"NDUFAF1",8.40772811708192,7.93310336215925
"NDUFAF2",8.81181602199841,9.89616394710939
"NDUFAF3",12.557674860777,12.153942908928
"NDUFB1",6.07694985031093,5.68978681972957
"NDUFB10",11.3387538447108,11.3369970536066
"NDUFB11",11.800686249234,11.3886437791036
"NDUFB2",12.3597575064078,14.134427302857
"NDUFB3",11.7366336018916,11.5102427402298
"NDUFB5",11.4585141956761,11.7494581123411
"NDUFB6",6.33975536998099,10.1114369078294
"NDUFB7",11.4222944797776,11.552751723111
"NDUFB8",12.9353807283838,11.6018196429125
"NDUFB9",10.1777786086416,10.9983792626245
"NDUFC1",9.13492963315582,9.1955245506914
"NDUFC2",5.17531167721495,4.72485514076609
"NDUFS1",4.61059012192189,5.29891046191531
"NDUFS2",7.55576155544184,7.61923133515117
"NDUFS3",12.2918081275373,11.800686249234
"NDUFS4",9.97715335167418,11.3345659009618
"NDUFS5",12.0825311748683,12.8592575280143
"NDUFS7",11.4835027979352,10.462462957458
"NDUFS8",14.3338710856272,11.7173845772554
"NDUFV1",13.5497807278538,10.55013423046
"NDUFV2",11.7609351088086,10.9403359525873
"NDUFV3",7.12286680199947,6.29964631340389
"NEB",4.67753939297451,4.70282704031222
"NECAB3",6.58934486521191,5.98797677689986
"NECAP1",9.11932608368812,9.40316555291857
"NECAP2",9.32443215030061,9.92737363845025
"NEDD1",4.31579085508063,5.28382972050247
"NEDD4",6.39706521754805,7.16174732622513
"NEDD4L",9.32806805806645,7.09349224307955
"NEDD8",13.2327891615329,13.3887500944797
"NEDD9",7.11197932562122,6.40796265723952
"NEFH",5.45175524320662,8.66290053768582
"NEFL",4.95631657392609,6.90231745563241
"NEFM",4.9892950814171,6.23252005052413
"NEIL1",6.35649172537706,5.41540863808863
"NEIL2",8.62503649685916,8.13179775546782
"NEIL3",6.72391729927562,5.66830529766418
"NEK1",7.054328521697,6.84098104197202
"NEK10",4.94547679368295,4.62632796014372
"NEK11",5.07788282548449,6.17974447194583
"NEK2",9.08246360271425,7.35903088067258
"NEK3",6.79603596936413,6.95622755707709
"NEK6",7.86476811515213,8.91474179736366
"NEK8",5.30319632923691,5.41283647515852
"NELL1",4.67623020245857,4.39636222037308
"NELL2",4.96944961239298,7.52169653070551
"NENF",11.7570630735944,11.7333152935542
"NEO1",8.77449572144062,6.92547965974069
"NES",9.63670648411751,11.700472251723
"NET1",9.08817722036349,10.6542297874508
"NETO2",6.28666356527702,9.19768154723928
"NEU1",10.0021482255047,8.92444881286291
"NEURL1B",7.07369214036034,6.28666356527702
"NEURL2",5.16035419943095,5.29959401878329
"NEURL4",6.05027921684872,6.08208138813668
"NEUROG2",4.79764527252795,4.9711249051784
"NEXN",5.04624830095341,4.91854063012882
"NF1",4.83768289692013,5.27471066900182
"NF2",5.07267212728998,5.16878701421325
"NFAM1",4.58763496537135,5.0800235429424
"NFASC",4.89626046699826,4.84607250102401
"NFAT5",9.08309382790483,8.37112254304762
"NFATC1",5.14231426571482,5.81698115652355
"NFATC2IP",9.84016276560776,9.39501968411336
"NFATC3",7.1829870934856,6.56665746945481
"NFE2",6.72327391867222,6.01940737849898
"NFE2L1",9.73803488704534,9.40105677253727
